orig_indexA,orig_indexB,addressA,addressB,score
5630,2505,"The Shores Hotel, 29-31 Tyldesley Road Blackpool, North West, FY15DH","The Hollingdales Hotel, Tyldesley Road, Blackpool, , United Kingdom, North West, FY15DH",0.9
5638,10818,"The Craimar Guest House, 32 Hull Road Blackpool, North West, FY14QB","Balkan Hotel, 22-30, Hull Road, Blackpool, North West, FY14QB",0.9
5638,10819,"The Craimar Guest House, 32 Hull Road Blackpool, North West, FY14QB","The Fairway, 34-36, Hull Road, Blackpool, North West, FY14QB",0.9
5640,10817,"The Norwood, 35 Hull Road Blackpool, North West, FY14QB","Atlantis Hotel, 14-16, Hull Road, Blackpool, North West, FY14QB",0.9
5640,10818,"The Norwood, 35 Hull Road Blackpool, North West, FY14QB","Balkan Hotel, 22-30, Hull Road, Blackpool, North West, FY14QB",0.9
5640,10819,"The Norwood, 35 Hull Road Blackpool, North West, FY14QB","The Fairway, 34-36, Hull Road, Blackpool, North West, FY14QB",0.9
5640,10824,"The Norwood, 35 Hull Road Blackpool, North West, FY14QB","Happy Return Hotel, 17-19, Hull Road, Blackpool, North West, FY14QB",0.9
5659,2280,"Hesketh Hotel, 51-53 Hesketh Avenue Blackpool, North West, FY29JX","Hesketh Hotel, 51-53, Hesketh Avenue, Blackpool, , United Kingdom, North West, FY29JX",1.0
5661,2483,"Barrons Hotel, 58-60 Hornby Road Blackpool, North West, FY14QJ","Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.9
5667,2356,"Ellan Vannin Guest House, 6 Gynn Avenue Blackpool, North West, FY12LD","The Waterford, 2, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",0.9
5685,2418,"Redstone Guest House, 9 Alexandra Road Blackpool, North West, FY16BU","Ashley Victoria Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
5685,2420,"Redstone Guest House, 9 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
5697,2507,"The Derby Hotel Guest house, 2 Derby Road North Shore Blackpool, North West, FY12JF","The Benson Hotel, 4, Derby Road, Blackpool, , United Kingdom, North West, FY12JF",0.9
5697,2508,"The Derby Hotel Guest house, 2 Derby Road North Shore Blackpool, North West, FY12JF","The Derby Hotel, 2, Derby Road, Blackpool, , United Kingdom, North West, FY12JF",1.0
5703,2314,"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU","Middleton Hotel, 55, Holmfield Road, Blackpool, , United Kingdom, North West, FY29RU",0.9
5703,2315,"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU","Oban House Hotel, 63, Holmfield Road, Blackpool, , United Kingdom, North West, FY29RU",1.0
5703,3637,"Oban House, 63 Holmfield Road Blackpool, North West, FY29RU","New Guilderoy Hotel, 59, Holmfield Road, Blackpool, , United Kingdom, North West, FY29RU",0.9
5709,2418,"Stockton Grange, 26 - 34 Alexandra Road Blackpool, North West, FY16BU","Ashley Victoria Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.9
5710,2483,"The Almeria, 61 Hornby Road Blackpool, North West, FY14QJ","Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.9
5724,10832,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","The Melville, 70-72, Adelaide Street, Blackpool, North West, FY14LA",0.9
5724,10833,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","Boomerang, 74, Adelaide Street, Blackpool, North West, FY14LA",0.9
5724,10834,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","The Orbiston, 76-78, Adelaide Street, Blackpool, North West, FY14LA",0.9
5724,10835,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","New Osterley, 80-84, Adelaide Street, Blackpool, North West, FY14LA",1.0
5724,10836,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","Arncliffe Hotel, 90-92, Adelaide Street, Blackpool, North West, FY14LA",0.9
5725,2377,"Barton Hotel, Burlington Road West Blackpool Lancashire, North West, FY41NL","New Odyssey Hotel, 4, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",0.9
5725,2378,"Barton Hotel, Burlington Road West Blackpool Lancashire, North West, FY41NL","Barton Hotel, 6, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",0.9
5725,2379,"Barton Hotel, Burlington Road West Blackpool Lancashire, North West, FY41NL","Silversands Hotel, 3, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",0.9
5732,2398,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND","The Albany, 2-4, Clifton Drive, Blackpool, , United Kingdom, North West, FY41ND",0.9
5732,6478,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND","The Big Blue Hotel, Clifton Drive, Blackpool, North West, FY41ND",0.9
5734,2296,"The Croydon, 12 Empress Drive Blackpool, North West, FY29SE","The Palms, 16, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.9
5734,2297,"The Croydon, 12 Empress Drive Blackpool, North West, FY29SE","Hotel Segantii, 14, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.9
5734,2298,"The Croydon, 12 Empress Drive Blackpool, North West, FY29SE","The Croydon, 12, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",1.0
5734,2299,"The Croydon, 12 Empress Drive Blackpool, North West, FY29SE","The Rowan, 8, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.9
5734,2300,"The Croydon, 12 Empress Drive Blackpool, North West, FY29SE","Highfield Hotel, 6, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.9
5737,2299,"Highfield Private Hotel, 6 Empress Drive Blackpool, North West, FY29SE","The Rowan, 8, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.9
5737,2300,"Highfield Private Hotel, 6 Empress Drive Blackpool, North West, FY29SE","Highfield Hotel, 6, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",1.0
5739,2402,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5739,2403,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5739,2404,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5739,2405,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5739,2406,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5739,2407,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5739,2408,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0
5740,2482,"Lanayr Hotel Blackpool, 73/75 Reads Avenue Blackpool, North West, FY14DG","The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.988
5748,1975,"The Fairhaven Hotel, 27/29 Woodfield Road Blackpool, North West, FY16AX","The Fairhaven, 27-29, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
5748,2463,"The Fairhaven Hotel, 27/29 Woodfield Road Blackpool, North West, FY16AX","The Woodfield, 31-33, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
5748,2464,"The Fairhaven Hotel, 27/29 Woodfield Road Blackpool, North West, FY16AX","The Art Break Hotel, 14-16, Woodfield Road, Blackpool, , United Kingdom, North West, FY16AX",0.9
5757,2307,"Braeside Guest House, 6 Willshaw Road Blackpool, North West, FY29SH","Waves Hotel, 12, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.9
5757,2308,"Braeside Guest House, 6 Willshaw Road Blackpool, North West, FY29SH","The Pilatus, 10, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.9
5757,2309,"Braeside Guest House, 6 Willshaw Road Blackpool, North West, FY29SH","The Braeside, 6, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",1.0
5757,2310,"Braeside Guest House, 6 Willshaw Road Blackpool, North West, FY29SH","South-lea Hotel, 4, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.9
5758,2430,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2431,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2432,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2433,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2434,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",1.0
5758,2435,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2436,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2437,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2438,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2439,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Regency Hotel, 50, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2440,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2441,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5758,2442,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5760,10821,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA","Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0.9
5760,10822,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA","Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.9
5772,2392,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","Henson Hotel, 23, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",1.0
5772,2393,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","The Stuart Hotel, 27-29, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.9
5772,2394,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","Elmfield Hotel, 25, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.9
5773,2430,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2431,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2432,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2433,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2434,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2435,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2436,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2437,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2438,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2439,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Regency Hotel, 50, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2440,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2441,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2442,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2443,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9
5773,2444,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.9751
5778,2313,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","The Penryn, 38, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2321,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2322,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2328,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Number 42, 42, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2329,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2330,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2331,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2332,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5778,2333,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.9
5779,2478,"The Moorfield, 96 Hornby Road Blackpool, North West, FY14QS","The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.9
5780,2305,"The New Kent, 12 Knowle Avenue Blackpool, North West, FY29RR","The New Kent, 12, Knowle Avenue, Blackpool, , United Kingdom, North West, FY29RR",1.0
5781,2469,"Phildene Blackpool Hotel, 5 7 St Chads Road Blackpool, North West, FY16BP","Phildene, 5-7, St Chad's Road, Blackpool, , United Kingdom, North West, FY16BP",0.9667
5796,2379,"Silversands Hotel, 1 3 Burlington Road West Blackpool  Blackpool  United Kingdom Blackpool, North West, FY41NL","Silversands Hotel, 3, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",1.0
5806,2371,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","Ocean Bay Hotel, 583, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9
5806,2372,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","Alderley Hotel, 581, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9
5806,2373,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Kingsbury Hotel, 579, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9
5806,2375,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","The Colwyn Hotel, 569, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.9526
5810,2491,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Fame, 363, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.925
5811,2470,"The Fylde International, 93 Palatine Road Blackpool, North West, FY14BX","Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.9
5812,2366,"The Headlands, 611-613 New South Promenade Blackpool Lancashire, North West, FY41NJ","Headlands, 611-613, New South Promenade, Blackpool, , United Kingdom, North West, FY41NJ",1.0
5813,2404,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5813,2405,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5813,2406,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5813,2407,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5813,2408,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
5813,2409,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",1.0
5813,2410,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.9
