orig_indexA,orig_indexB,addressA,addressB,score
5573,2431,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.869
5573,2432,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.865
5573,2433,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8578
5573,2434,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.85
5573,2435,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.842
5573,2436,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8338
5573,2437,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8204
5573,2438,"Fortywinks, Charnley Road, 10 BLACKPOOL, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8096
5579,2307,"The Pilatus Guest house, Willshaw Road, 10 BLACKPOOL, North West, FY29SH","Waves Hotel, 12, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.869
5579,2308,"The Pilatus Guest house, Willshaw Road, 10 BLACKPOOL, North West, FY29SH","The Pilatus, 10, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.869
5579,2309,"The Pilatus Guest house, Willshaw Road, 10 BLACKPOOL, North West, FY29SH","The Braeside, 6, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.869
5579,2310,"The Pilatus Guest house, Willshaw Road, 10 BLACKPOOL, North West, FY29SH","South-lea Hotel, 4, Willshaw Road, Blackpool, , United Kingdom, North West, FY29SH",0.869
5583,2356,"Rossdene House, 12 Gynn Avenue Blackpool, North West, FY12LD","The Waterford, 2, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",0.8816
5588,2478,"The Hornby Villa, 130 Hornby Road Blackpool, North West, FY14QS","The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.827
5608,2290,"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD","Northcrest, 22, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8902
5609,2359,"The Golden Sands Guest house, 20 Gynn Avenue Backpool, Blackpool, North West, FY12LD","Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",0.8129
5614,2419,"Holmlea Guest house, 21 Alexandra Road Blackpool, North West, FY16BU","The Melrose Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.8298
5614,2420,"Holmlea Guest house, 21 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.8833
5616,10816,"Cardoh Lodge, Hull Road, 21 BLACKPOOL, North West, FY14QB","The Mount Mellory Hotel, 3, Hull Road, Blackpool, North West, FY14QB",0.8571
5616,10817,"Cardoh Lodge, Hull Road, 21 BLACKPOOL, North West, FY14QB","Atlantis Hotel, 14-16, Hull Road, Blackpool, North West, FY14QB",0.8571
5616,10818,"Cardoh Lodge, Hull Road, 21 BLACKPOOL, North West, FY14QB","Balkan Hotel, 22-30, Hull Road, Blackpool, North West, FY14QB",0.8571
5616,10819,"Cardoh Lodge, Hull Road, 21 BLACKPOOL, North West, FY14QB","The Fairway, 34-36, Hull Road, Blackpool, North West, FY14QB",0.8477
5616,10824,"Cardoh Lodge, Hull Road, 21 BLACKPOOL, North West, FY14QB","Happy Return Hotel, 17-19, Hull Road, Blackpool, North West, FY14QB",0.8571
5629,2419,"Bronte House Hotel B&B, 29 Alexandra Road Blackpool, North West, FY16BU","The Melrose Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.8349
5629,2420,"Bronte House Hotel B&B, 29 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.8781
5637,2469,"The Osborne, 31 St Chads Rd Blackpool, North West, FY16BP","Phildene, 5-7, St Chad's Road, Blackpool, , United Kingdom, North West, FY16BP",0.813
5638,10816,"The Craimar Guest House, 32 Hull Road Blackpool, North West, FY14QB","The Mount Mellory Hotel, 3, Hull Road, Blackpool, North West, FY14QB",0.8385
5638,10817,"The Craimar Guest House, 32 Hull Road Blackpool, North West, FY14QB","Atlantis Hotel, 14-16, Hull Road, Blackpool, North West, FY14QB",0.8817
5638,10824,"The Craimar Guest House, 32 Hull Road Blackpool, North West, FY14QB","Happy Return Hotel, 17-19, Hull Road, Blackpool, North West, FY14QB",0.8791
5640,10816,"The Norwood, 35 Hull Road Blackpool, North West, FY14QB","The Mount Mellory Hotel, 3, Hull Road, Blackpool, North West, FY14QB",0.8755
5654,1999,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Westcliffe, 46, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2313,"Number 42, King Edward Ave Blackpool, North West, FY29TA","The Penryn, 38, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2321,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Deneley Hotel, 15, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8701
5654,2322,"Number 42, King Edward Ave Blackpool, North West, FY29TA","The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2323,"Number 42, King Edward Ave Blackpool, North West, FY29TA","The Windsor, 21, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2324,"Number 42, King Edward Ave Blackpool, North West, FY29TA","The Berwick, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2325,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2326,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2327,"Number 42, King Edward Ave Blackpool, North West, FY29TA","King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2328,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Number 42, 42, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2329,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2330,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2331,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2332,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5654,2333,"Number 42, King Edward Ave Blackpool, North West, FY29TA","Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8727
5657,2475,"The Chesterfield Hotel - B&B, 5 Wellongton Road Blackpool, North West, FY16AR","Oakleigh Hotel, Wellington Road, Blackpool, , United Kingdom, North West, FY16AR",0.88
5657,2476,"The Chesterfield Hotel - B&B, 5 Wellongton Road Blackpool, North West, FY16AR","The Vernon, Wellington Road, Blackpool, , United Kingdom, North West, FY16AR",0.88
5662,2479,"Rocklea Hotel, 58 Reads Avenue Blackpool, North West, FY14DE","Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.888
5662,2480,"Rocklea Hotel, 58 Reads Avenue Blackpool, North West, FY14DE","AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.8758
5667,2359,"Ellan Vannin Guest House, 6 Gynn Avenue Blackpool, North West, FY12LD","Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",0.8819
5672,2479,"Sherwood Hotel, 64 Reads Avenue Blackpool, North West, FY14DE","Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.888
5672,2480,"Sherwood Hotel, 64 Reads Avenue Blackpool, North West, FY14DE","AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",0.888
5675,2290,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD","Northcrest, 22, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5675,2292,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD","The Pembroke, 11, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5675,2293,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD","The Alpha, 9, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5675,2294,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD","Grosvenor View, 7, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5685,2419,"Redstone Guest House, 9 Alexandra Road Blackpool, North West, FY16BU","The Melrose Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.8
5686,2290,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD","Northcrest, 22, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5686,2292,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD","The Pembroke, 11, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5686,2293,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD","The Alpha, 9, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5686,2294,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD","Grosvenor View, 7, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.8842
5688,2481,"The Address, 91-93 Reeds Avenue Blackpool, North West, FY14DG","The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.864
5688,2482,"The Address, 91-93 Reeds Avenue Blackpool, North West, FY14DG","The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.864
5691,2481,"The Waverley Hotel, 95 Reads Avenue Blackpool, North West, FY14DG","The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.8041
5691,2482,"The Waverley Hotel, 95 Reads Avenue Blackpool, North West, FY14DG","The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.8321
5704,2470,"Eden House, 91 Palatine Road Lancashire Blackpool, North West, FY14BX","Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.8108
5706,2470,"Hazelwood Guest House, 63-65 Palatine Road Blackpool, North West, FY14BX","Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.8385
5709,2419,"Stockton Grange, 26 - 34 Alexandra Road Blackpool, North West, FY16BU","The Melrose Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.8708
5709,2420,"Stockton Grange, 26 - 34 Alexandra Road Blackpool, North West, FY16BU","Wave Crest Hotel, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BU",0.841
5724,10829,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","Backpackers Blackpool, 62, Adelaide Street, Blackpool, North West, FY14LA",0.8743
5724,10830,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","The Garden Suites, 64, Adelaide Street, Blackpool, North West, FY14LA",0.8811
5724,10831,"New Osterley, 80 84 Adelaide Street, Blackpool, North West, FY14LA","Adelaide House Hotel, 66-68, Adelaide Street, Blackpool, North West, FY14LA",0.8948
5737,2296,"Highfield Private Hotel, 6 Empress Drive Blackpool, North West, FY29SE","The Palms, 16, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.8549
5737,2297,"Highfield Private Hotel, 6 Empress Drive Blackpool, North West, FY29SE","Hotel Segantii, 14, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.8666
5737,2298,"Highfield Private Hotel, 6 Empress Drive Blackpool, North West, FY29SE","The Croydon, 12, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",0.8858
5739,2409,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8966
5739,2410,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8726
5739,2411,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8582
5739,2412,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8354
5739,2413,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8136
5739,2414,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8
5739,2415,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8
5740,2481,"Lanayr Hotel Blackpool, 73/75 Reads Avenue Blackpool, North West, FY14DG","The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG",0.888
5744,2304,"The Sefton Hotel, Northumberland Avenue, 16 BLACKPOOL, North West, FY29SB","Sefton Hotel, 16, Northumberland Avenue, Blackpool, , United Kingdom, North West, FY29SB",0.88
5758,2423,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Eastgate Hotel, 6, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8424
5758,2424,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Beverley, 4, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8329
5758,2425,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Merlin Hotel, 2, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8255
5758,2428,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8439
5758,2443,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8947
5758,2444,"Bramlea Hotel, 36 Charnley Road Blackpool Lancashire, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8698
5760,10820,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA","Niro's Hotel, 5, Albert Road, Blackpool, North West, FY14TA",0.8166
5773,2423,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Eastgate Hotel, 6, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8381
5773,2424,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","The Beverley, 4, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8287
5773,2425,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Merlin Hotel, 2, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8211
5773,2428,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.8432
5778,1999,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Westcliffe, 46, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8877
5778,2323,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","The Windsor, 21, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8995
5778,2324,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","The Berwick, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8886
5778,2325,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8722
5778,2326,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.8797
5778,2327,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA","King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0.896
5796,2377,"Silversands Hotel, 1 3 Burlington Road West Blackpool  Blackpool  United Kingdom Blackpool, North West, FY41NL","New Odyssey Hotel, 4, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",0.8751
5796,2378,"Silversands Hotel, 1 3 Burlington Road West Blackpool  Blackpool  United Kingdom Blackpool, North West, FY41NL","Barton Hotel, 6, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",0.8988
5797,2494,"St Albans Hotel Guest House, 355 Promenade South Shore Blackpool Lancashire, North West, FY16BJ","St Albans, 355, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.88
5806,2374,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","Hotel Skye, 571-3, New South Promenade, Blackpool, , United Kingdom, North West, FY41NG",0.8764
5810,2492,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Smile Hotel, 359, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.825
5810,2493,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Oakwell Hotel, 357, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.825
5810,2494,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","St Albans, 355, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.825
5810,2495,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Sandford, 353, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.825
5810,2496,"The Hotel Fame, 363 South Promenade Blackpool Lancashire, North West, FY16BJ","The Shisha Hotel, 351, Promenade, Blackpool, , United Kingdom, North West, FY16BJ",0.825
5813,2402,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8927
5813,2403,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.8841
